"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","responses","stimulus","button_pressed","key_press","response","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","reason","gender_other","preview","country","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
396,"cog_load","4191","""","survey-text",53,291707,"0.0-6.0","5886d67b3e1f290001aa7529","618b9cbf713205f8e1c56ef0","618bfdadcf0cab433c1b3da0","bwqp16hujq96n3q","40",0,1742.80000001192,1,13081.0999999642,"0","8841.600000023842",1,0,0,"1",8,12777.8999999762,"Heinz","cog_load",2,"7402.299999952316",1,0,0,"3","{""Q0"":""no""}","""","""","""","""",6,0,1,1,0,0,0,0,0,0,"2",1,0,0,3,"11700.5",1,0,0,"1",3,"no","because the man's wife was dying -- he could have accepted half the cost since he still would have profit",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","no reason","reason","reason","reason","unstated","no reason","reason","reason",FALSE
1069,"cog_load","25071.5","""","html-button-response",28,203462,"0.0-4.0-1.0-7.0-1.0","58c06b9ca1a2470001cd1ba3","618d7b0e0006685d8f891882","618dcc92314c7ea3248394cb","o9lpltn826e1u4z","34",1,1613,1,17113,"1","6036.89999999851",1,0,0,"1",8,21540.299999997,"Incest","cog_load",2,"11165.5",1,0,0,"3","""","<p>Do you think it's wrong?</p>","1","""","""",5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,1,NA,NA,"wrong",NA,NA,"wrong","not wrong",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
828,NA,"null","""","html-button-response",12,188708,"0.0-4.0-0.0-0.0-4.0-0.0","58cd449293499d00013488fe","618b9cbf713205f8e1c56efc","618c3c133c043c50e6d29c5b","zxrzb2pm7etdowm","59",1,1871,1,23843,"null","null",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><video autoplay muted><source src='video/num_scroll_test9.mp4' type='video/mp4'></video><br><p>Do you find multi-tasking difficult?</p>","null","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
706,"cog_load","2278.3000000715256","""","survey-text",59,259209,"0.0-6.0","58d7896b4240e5000118f705","618b9cbf713205f8e1c56f02","618c254fd6c1c378d2cc1274","k7qs2gypm22bw80","81",0,1630.5,1,7776.40000009537,"1","6328.800000071526",1,0,0,"0",8,12895,"Incest","cog_load",1,"5414.700000047684",0,2,0,"2","{""Q0"":""}","""","""","""","""",2,1,0,0,1,0,0,1,0,0,"1",1,0,0,1,"6144",1,0,0,"1",5,"no",NA,NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
389,"cog_load","2416.2000000029802","""","survey-text",66,286735,"0.0-6.0","58eec4b09fbdde00011e95b0","618b9cbf713205f8e1c56eeb","618bfca16bdbce20ca601f32","yx0rwlc5x62cal7","31",1,1079.09999999404,1,9741.90000000596,"2","5863.20000000298",0,2,0,"1",8,18236.8999999911,"Heinz","cog_load",3,"17139.60000000894",0,2,0,"3","{""Q0"":""no""}","""","""","""","""",3,0,0,2,0,0,1,0,0,1,"1",1,0,0,3,"5728.9000000059605",1,0,0,"1",4,"no",NA,NA,NA,"US",2,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","2","no reason","no reason","no reason","unstated","2","no reason","no reason",FALSE
617,"cog_load","8541.400000035763","""","survey-text",60,318414,"0.0-6.0","58f8a76359a9d400011c263c","618b9cbf713205f8e1c56ef4","618c1898e8b3b7fdc1f0cb24","zpxrfbkdj0t3n8h","55",0,2428.5,1,11508.4000000358,"0","7542.699999988079",0,2,0,"1",8,14330.4000000358,"Incest","cog_load",2,"11734.200000047684",1,0,0,"1","{""Q0"":""no""}","""","""","""","""",6,0,0,1,0,0,1,0,0,0,"2",1,0,0,2,"8220.400000035763",1,0,0,"1",6,"no","2",NA,NA,"US",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,"unstated","no reason","no reason","reason","reason","unstated","no reason","no reason","reason",FALSE
961,"control","2790.699999988079","debriefing_form.html","external-html",27,241278,"0.0-7.0","596c1af50e679d0001faca67","618b9cbf713205f8e1c56efe","618c7ee425a06a5875ded135","g8qed2aedwjel3c","63",0,3686.5,3,6898.40000000596,NA,"10965.199999988079",NA,NA,NA,NA,7,13647.5,"Jennifer","control",1,"6111.600000008941",1,0,0,NA,"""","""","""","""","""",6,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"4275.0999999940395",1,0,0,NA,7,"My reasoning as not changed","Dead bodiesn bodies should not be tampered with in my opinion",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1023,"cog_load","4904.000000000116","""","survey-text",52,540080,"0.0-6.0","5984b73f19879100010a6d83","618d7b0e0006685d8f891882","618dbba7e06154ac7e55d8d1","gne6rltqfxe0hkd","36",0,2023,1,31736,"0","17418",1,0,0,"5",5,7840,"Trolley","cog_load",7,"18405",1,0,0,"1","{""Q0"":""no""}","""","""","""","""",7,1,0,0,0,1,0,0,1,0,"0",1,0,0,7,"15036",1,0,0,"0",7,"No",NA,NA,NA,"US",1,1,1,1,"right","right","There is nothing wrong.","not wrong","wrong","not wrong","not wrong","not wrong","not wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
602,"control","80334.5","debriefing_form.html","external-html",27,619931,"0.0-7.0","5984f1344473ce00015b9277","618b9cbf713205f8e1c56ef0","618c1661beae31612c2ddefc","vfkeknxfjx1uhnl","44",0,2058.19999999925,1,20579.4000000004,NA,"14523.700000001118",NA,NA,NA,NA,8,43275,"Incest","control",1,"9107.900000000373",1,0,0,NA,"""","""","""","""","""",7,0,1,0,0,0,0,1,0,0,"2",1,0,0,1,"7838.699999999255",1,0,0,NA,7,"No","It is wrong for Julie and Mark to have sex with each other because they are brother and sister. That makes their actions to be incest, which is wrong and disgusting. on all kinds of levels.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
161,"cog_load","9645.5","debriefing_form.html","external-html",61,336379,"0.0-7.0","599da6c05a2c6c0001322a54","618b9cbf713205f8e1c56ef7","618be1aa7891001e2d0b22be","qz5094lhaz227fe","33",1,1255.80000001192,1,14276.7000000477,"2","7310.900000035763",0,2,0,"1",8,20212.1999999881,"Heinz","cog_load",1,"10078.199999988079",1,0,0,"3","""","""","""","""","""",3,0,1,0,0,1,0,0,1,0,"2",1,0,0,2,"9132.300000011921",1,0,0,"1",6,"No","The value of a human life is worth more than a fee for discovering a cure. It is in the public interest for it to be available, while still compensating the inventor/discoverer.",NA,NA,"US",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
288,"control","4187","""","survey-text",26,1841862,"0.0-6.0","59b65c110516f6000197c455","618b9cbf713205f8e1c56f1c","618bf292dde09c1f4ded981b","h4bnxnszb846rpb","47",0,1974,1,54408,NA,"10933",NA,NA,NA,NA,8,52017,"Jennifer","control",1,"15196",1,0,0,NA,"{""Q0"":""}","""","""","""","""",7,0,1,2,0,1,0,1,0,0,"2",1,0,0,1,"8748.000000000116",1,0,0,NA,7,"No","Humans do not eat other humans",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","reason","reason","reason","unstated","2","reason","reason",FALSE
959,"control","4668.19999999553","debriefing_form.html","external-html",27,220627,"0.0-7.0","59c0782e5364260001dc4740","618b9cbf713205f8e1c56efe","618c75cd96d8d2bd7f4edfc2","6xldz91b5dpzmmx","58",0,2162.5,1,15935.5,NA,"9426.19999999553",NA,NA,NA,NA,8,16067.1000000015,"Jennifer","control",1,"5864.10000000149",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"5402.5",1,0,0,NA,7,"no","Human body parts should not be consumed",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
601,"control","2864","debriefing_form.html","external-html",27,255231,"0.0-7.0","59c0b12bcb3cd4000101cd75","618b9cbf713205f8e1c56ef4","618c15f9de65ef890765b401","l75hff3z72mxmze","50",0,1509.99999999999,4,24991,NA,"10113",NA,NA,NA,NA,8,20240,"Trolley","control",2,"24847",1,0,0,NA,"""","""","""","""","""",6,1,0,0,1,0,0,1,0,0,"2",1,0,0,2,"4697",1,0,0,NA,6,"No","A fat man is not enough to stop a trolley. Paul could have yelled at the people to get off the tracks.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
994,"control","3199.699999988079","debriefing_form.html","external-html",27,192716,"0.0-7.0","59f66d8f7086f8000194141c","618d7b0e0006685d8f891881","618da2f8b7a74d4712d85ab3","pgnkc5zxrlppj0t","21",2,1712.19999998808,1,14863.8000000119,NA,"7260.0999999940395",NA,NA,NA,NA,8,26317.1999999881,"Heinz","control",1,"5954.799999982119",1,0,0,NA,"""","""","""","""","""",7,0,0,1,0,1,0,0,1,0,"2",1,0,0,1,"2888.7999999821186",1,0,0,NA,7,"No","Druggist was overcharging for the medication",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","no reason","reason","reason","reason","unstated","no reason","reason","reason",FALSE
940,"cog_load","3241.0999999940395","debriefing_form.html","external-html",54,236530,"0.0-7.0","5a0efb83ab721b0001ef8509","618b9cbf713205f8e1c56efc","618c57c2cb77e15f2a7f4f56","q24oznz37rhpq1s","67",1,2095.39999999106,1,6484,"2","7275.5999999940395",1,0,0,"0",8,8219.90000000596,"Heinz","cog_load",4,"14658.59999999404",1,0,0,"3","""","""","""","""","""",6,0,0,2,1,0,0,0,0,0,"2",1,0,0,3,"4333.0999999940395",1,0,0,"1",6,"no","it is wrong to steal",NA,NA,"US",1,1,1,1,"neutral","wrong","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","wrong",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,"unstated","2","reason","reason","reason","unstated","2","reason","reason",FALSE
403,"cog_load","29252.199999928474","""","survey-text",53,265524,"0.0-6.0","5a287d4a53fc4b000141514f","618b9cbf713205f8e1c56ef4","618bfef634d28729768784e5","enys4uhr1b2crws","56",0,1711.59999990463,4,11549.3999999762,"0","9314.299999952316",1,0,0,"1",8,18247.5,"Trolley","cog_load",2,"7727.200000047684",1,0,0,"1","{""Q0"":""I think it is wrong for him to choose to kill this man....he is going to have to live with that and not leave the 5 people to the death they were already going to have.""}","""","""","""","""",3,0,1,0,0,0,0,0,0,0,"2",1,0,0,3,"5803.799999952316",1,0,0,"1",3,"no","1",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
401,"cog_load","3317.300000190735","""","survey-text",59,198719,"0.0-6.0","5a4c358dac413f0001e608b5","618b9cbf713205f8e1c56ef7","618bfe24fdcc098cfd868553","6af4rlofjnupacx","37",1,2079.19999980927,1,11895.0999994278,"2","6843.800000190735",0,2,0,"1",8,8629,"Heinz","cog_load",1,"10131.60000038147",1,0,0,"2","{""Q0"":""No""}","""","""","""","""",7,0,1,0,0,1,0,0,1,0,"0",1,0,0,1,"5419.5",1,0,0,"1",7,"No",NA,NA,NA,"US",2,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","wrong",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
885,"cog_load","7618","""","survey-text",53,979978,"0.0-6.0","5a4d33d40b81780001302fce","618b9cbf713205f8e1c56f05","618c4889461ff75d5051edb5","bgqup2c6gkrt8gt","48",1,53276,1,42473,"1","11917",1,0,0,"0",8,32209,"Heinz","cog_load",5,"15466",1,0,0,"1","{""Q0"":""no""}","""","""","""","""",3,1,0,0,0,0,0,0,0,0,"2",1,0,0,4,"19486.999999999884",1,0,0,"1",4,"No","The end does not justify the means",NA,NA,"US",1,1,1,1,"right","neutral","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","not wrong",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
770,"cog_load","6191.600000000093","""","survey-text",52,246344,"0.0-6.0","5a4d451cc64cfe00011ca3ad","618b9cbf713205f8e1c56f03","618c2eb68434f2a8e40dddb8","at87gpjrzr1j4y7","31",1,2558.39999999991,1,28016.3000000003,"1","5245.100000000093",1,0,0,"1",8,10076.6999999997,"Jennifer","cog_load",1,"7837.899999999907",1,0,0,"2","{""Q0"":""N/A""}","""","""","""","""",7,0,0,1,0,0,1,1,0,1,"1",1,0,0,1,"4524.300000000279",1,0,0,"1",7,"N/A",NA,NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
956,"cog_load","1359.1000000238419","""","survey-text",52,202906,"0.0-6.0","5a5da588f6c51700019527c4","618b9cbf713205f8e1c56ef3","618c67d576ecd1c57e5b61cc","og8fwtblq1qb0th","33",1,1834,1,7920.5,"0","9917",1,0,0,"1",8,12683.1999999881,"Incest","cog_load",1,"8725.800000011921",1,0,0,"3","{""Q0"":""}","""","""","""","""",7,0,0,1,0,0,1,0,0,1,"1",1,0,0,1,"7747.4000000059605",1,0,0,"1",7,"no",NA,NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
353,"control","1266","debriefing_form.html","external-html",27,260012,"0.0-7.0","5a6032228e625900017657f4","618b9cbf713205f8e1c56ef7","618bfa1e6d48c98eb8ae227c","blo8g157lsw1gdd","29",1,1172,1,27548,NA,"6971",NA,NA,NA,NA,8,34693,"Heinz","control",3,"5315",1,0,0,NA,"""","""","""","""","""",5,0,0,1,0,0,0,0,0,0,"2",1,0,0,3,"3888",1,0,0,NA,5,"I have encountered scenarios where people have stolen because of their dire circumstances, as well as read stories about particular situations that were life or death and required moral grey areas","The druggist could have both protected his livelihood and saved this man's wife. In fact, by demonstrating the effectiveness of his drug he could have potentially made himself more money.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","no reason","reason","reason","reason","unstated","no reason","reason","reason",FALSE
23,"control","25780.09999847412","debriefing_form.html","external-html",27,232463,"0.0-7.0","5a6107bb31b87a0001c6c49b","618af29e6b50937ab4a5aa96","618b0d63e7275aec80b58d28","pxy5cbzbmnl1faz","31",0,2499.19999694824,1,10162,NA,"6829.200000762939",NA,NA,NA,NA,8,21803.2000007629,"Incest","control",1,"5557.299999237061",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"4294.899997711182",1,0,0,NA,7,"no","They are brother and sister, this is morally wrong and would have a very negative impact on numerous relationships",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
295,"control","2189.7999999523163","debriefing_form.html","external-html",27,186494,"0.0-7.0","5a6df612e70ca900017ae25e","618b9cbf713205f8e1c56f1c","618bf3a1bd6664f601882788","gmfydnnf01ynbl0","42",0,1499.29999995232,1,8444.59999990463,NA,"7903.599999904633",NA,NA,NA,NA,8,13762.4000000954,"Heinz","control",2,"14499.299999952316",1,0,0,NA,"""","""","""","""","""",6,0,1,0,1,0,0,1,0,0,"2",1,0,0,3,"6871.5",1,0,0,NA,6,"no","The druggist does not have to overcharge for the medication.  He can still make money and charge a decent price.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
648,"control","97419","debriefing_form.html","external-html",27,858791,"0.0-7.0","5a70abe2efd3a70001210578","618b9cbf713205f8e1c56f02","618c1d1501b8331314960f21","yhl2ylopzx82hbu","74",0,2312.5,1,21464.3000000119,NA,"7884.099999964237",NA,NA,NA,NA,8,60072.3000000119,"Trolley","control",1,"6790.800000011921",1,0,0,NA,"""","""","""","""","""",7,0,0,0,1,0,0,0,0,0,"2",1,0,0,1,"26211.899999976158",1,0,0,NA,7,"No","One life cannot be sacrificed to save another by the actions of a stranger. Paul committed murder, plain & simple.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
216,"cog_load","3592.400000002235","""","survey-text",52,215838,"0.0-6.0","5a772885000dab00018c15ce","618b9cbf713205f8e1c56eec","618be8a5233e21cbdad2c6d1","d4ajrd7ldu2vf58","29",0,2294.39999999851,1,7688.80000000075,"2","12143",1,0,0,"3",8,9668.19999999926,"Incest","cog_load",1,"18031.5",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",5,0,0,1,0,0,1,0,0,1,"1",1,0,0,2,"10466.199999999255",1,0,0,"2",3,"no",NA,NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
905,"cog_load","3824","""","survey-text",53,243347,"0.0-6.0","5a80e46a2a842c0001fc913f","618b9cbf713205f8e1c56f02","618c4b9bbff9aeb173b128c3","3orpg0ak4r9hkeu","64",0,1243,1,18333,"2","6555",1,0,0,"1",8,8047,"Incest","cog_load",1,"10805",1,0,0,"1","{""Q0"":""No""}","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"6159",1,0,0,"1",6,"No","Because it's not morally acceptable for a brother and sister to have sex.",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
382,NA,"6129.400000002235","""","survey-text",2,20318,"0.0-2.0-0.0","5abfdb31f69e940001d950a1","618b9cbf713205f8e1c56f0d","618bfc137e9fe3c2d29046b3","f5q008ock9qkbee","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""age_q"":""21""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
860,"cog_load","24293.69999999553","""","survey-text",60,378151,"0.0-6.0","5ac50d5ea3ba7a0001b4a4be","618b9cbf713205f8e1c56efc","618c41006d664f653d39cc75","pygderphtuefkc2","75",1,3124.20000000298,1,14304.299999997,"2","4148.29999999702",1,0,0,"0",8,26596,"Jennifer","cog_load",1,"4923.69999999553",0,2,0,"2","{""Q0"":""That is quite a disturbing scenario.""}","""","""","""","""",6,0,1,0,0,1,0,0,1,0,"2",1,0,0,2,"3972.7999999970198",1,0,0,"1",6,"Never","Cannibalisms is abhorrent to most western nations.",NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
861,"control","214482","""","survey-text",25,530832,"0.0-6.0","5add6b6aeb60400001536f2c","618b9cbf713205f8e1c56efe","618c41510b6349a23f3a5b84","q478h9olh5hzv96","68",0,20054.4,1,26320.6,NA,"10097.800000000047",NA,NA,NA,NA,8,16874,"Heinz","control",4,"28712.099999999977",1,0,0,NA,"{""Q0"":""Which moral issue referring to- asking wrong to charge 10X or to have Heinz arrested?""}","""","""","""","""",2,0,1,1,1,0,1,1,0,0,"1",1,0,0,3,"5704.800000000047",1,0,0,NA,3,"no",NA,NA,NA,"US",NA,1,1,1,"neutral","wrong","It's wrong but I can't think of a reason.","not wrong","not wrong","wrong","wrong","wrong","wrong",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,1,"unstated","no reason","no reason","reason","no reason","unstated","no reason","no reason","reason",FALSE
